"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"17893",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17894",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17895",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17896",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17897",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17898",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17899",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17900",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17901",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17902",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17903",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17904",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17905",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17906",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17907",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17908",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17909",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17910",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17911",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17912",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17913",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17914",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17915",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17916",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17917",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17918",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17919",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17920",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17921",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17922",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17923",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17924",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17925",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17926",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17927",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17928",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17929",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17930",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17931",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17932",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17933",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17934",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17935",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17936",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17937",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17938",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17939",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17940",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17941",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17942",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17943",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17944",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17945",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17946",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17947",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17948",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17949",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17950",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17951",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17952",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17953",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17954",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17955",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17956",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17957",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17958",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17959",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17960",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17961",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17962",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17963",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17964",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17965",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17966",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17967",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17968",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17969",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17970",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17971",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17972",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17973",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17974",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17975",0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17976",0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17977",0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"17978",0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17979",0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17980",0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17981",0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"17982",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17983",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17984",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17985",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17986",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17987",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17988",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17989",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17990",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17991",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17992",0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17993",0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17994",0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17995",0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17996",0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17997",0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17998",0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"17999",0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"18000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18004",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18005",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18006",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"18007",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"18008",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"18009",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18010",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18011",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18012",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18013",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18014",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18015",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"18016",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"18017",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"18018",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"18019",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"18020",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
"18021",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18022",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18023",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18024",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18025",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
"18026",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
"18027",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18028",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18029",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18030",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18031",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18032",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18033",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18034",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18035",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18036",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"18037",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
"18038",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
"18039",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"18040",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"18041",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18042",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18043",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18044",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18045",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18046",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18047",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18048",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18049",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18050",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18051",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18052",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18053",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18054",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18055",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"18056",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
"18057",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
"18058",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
"18059",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18060",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18061",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18062",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18063",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18064",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18065",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18066",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18067",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18068",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18069",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18070",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18071",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18072",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18073",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18074",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18075",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18076",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18077",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18078",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18079",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18080",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18081",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18082",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18083",0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18084",0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18085",0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"18086",0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1
"18087",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18088",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18089",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18090",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18091",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18092",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18093",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18094",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18095",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18096",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18097",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1
"18098",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18099",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18100",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18101",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18102",0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18103",0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18104",0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"18105",0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
"18106",0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
"18107",0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
"18108",0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
"18109",0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
"18110",0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1
"18111",0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1
"18112",0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
"18113",0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1
"18114",0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18115",0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18116",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18117",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18118",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18119",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18120",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18121",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18122",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18123",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18124",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18125",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18126",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18127",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18128",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18129",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18130",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18131",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18132",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18133",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18134",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18135",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"18136",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18137",0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18138",0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18139",0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18140",0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18141",0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18142",0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18143",0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"18144",0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18145",0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18146",0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18147",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18148",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18149",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18150",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18151",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18152",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18153",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18154",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18155",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18156",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"18157",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18158",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18159",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18160",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18161",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18162",0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"18163",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"18164",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"18165",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18166",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18167",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18168",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18169",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18170",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18171",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18172",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18173",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18174",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18175",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18176",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"18177",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18178",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18179",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18180",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18181",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18182",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18183",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18184",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18185",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18186",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18187",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18188",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18189",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18190",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"18191",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18192",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18193",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"18194",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
